path,curve_cause,exposure,rr_mean,rr_low,rr_high,risk_lower,risk_upper,star_rating,rei_id,cause_id
sbp,Stroke,126.008174528792,1.4836949713444,1.31191007054908,1.67797383175153,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,126.796313651983,1.52832829445339,1.33894101793888,1.74450356239175,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,127.584452775174,1.57437938332887,1.36657376379925,1.81378459642016,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,128.372591898365,1.62186195172823,1.39480275678917,1.88588399159676,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,129.160731021555,1.67078967294217,1.42362255024038,1.96086956527828,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,129.948870144746,1.72117617298274,1.45302780298109,2.03880986472911,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,130.737009267937,1.77303502448574,1.48301327972157,2.11977413893649,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,131.525148391127,1.8263797412759,1.51357385105226,2.20383231186507,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,132.313287514318,1.88122377354423,1.54470449310046,2.29105495708417,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,133.101426637509,1.93758050358926,1.57640028688746,2.38151327370143,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,133.889565760699,1.99546324207804,1.60865641742594,2.47527906354057,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,134.67770488389,2.05488522478406,1.64146817259274,2.57242470950027,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,135.465844007081,2.11585960976129,1.67483094180882,2.67302315503211,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,136.253983130271,2.17839947491854,1.70874021455649,2.77714788468127,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,137.042122253462,2.24251781595837,1.74319157875965,2.88487290563263,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,137.830261376653,2.30822754464768,1.77818071905048,2.99627273020668,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,138.618400499843,2.37554148739117,1.81370341494439,3.11142235925583,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,139.406539623034,2.44447238407908,1.84975553894174,3.23039726641059,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,140.194678746225,2.51503288718275,1.88633305457266,3.35327338312681,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,140.982817869415,2.58723556107568,1.92343201440064,3.48012708449197,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,141.770956992606,2.66109288155756,1.96104855799757,3.61103517574657,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,142.559096115797,2.73661723556011,1.99917890990123,3.74607487947871,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,143.347235238987,2.81382092101812,2.03781937756619,3.88532382345653,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,144.135374362178,2.89271614688784,2.07696634931633,4.02886002906116,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,144.923513485369,2.9733150332962,2.11661629230625,4.17676190028403,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,145.711652608559,3.05562961180865,2.1567657504988,4.32910821325985,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,146.49979173175,3.13967182580165,2.19741134266389,4.48597810630325,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,147.287930854941,3.2254535309271,2.238549760403,4.64745107041856,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,148.076069978131,3.3129864956598,2.28017776620391,4.81360694025934,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,148.864209101322,3.40228240191719,2.32229219152899,4.98452588551061,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,149.652348224513,3.49335284574156,2.36488993493873,5.16028840266802,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,150.440487347703,3.58620933803842,2.40796796025411,5.34097530719502,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,151.228626470894,3.68086330536297,2.45152329475878,5.52666772603552,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,152.016765594085,3.77732609074674,2.49555302744197,5.71744709045972,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,152.804904717275,3.87560895456053,2.54005430728404,5.91339512922869,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,153.593043840466,3.9757230754073,2.58502434158487,6.11459386205827,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,154.381182963657,4.07767955103873,2.63046039433496,6.32112559336339,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,155.169322086848,4.1814893992936,2.67635978463035,6.53307290627209,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,155.957461210038,4.28716355905183,2.72271988513064,6.75051865689079,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,156.745600333229,4.3947128912022,2.76953812056025,6.97354596881008,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,157.53373945642,4.50414817961841,2.81681196625191,7.20223822783403,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,158.32187857961,4.61548013214308,2.86453894673278,7.43667907692609,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,159.110017702801,4.72871938157596,2.91271663435224,7.6769524113577,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,159.898156825992,4.84387648666266,2.96134264794998,7.92314237404646,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,160.686295949182,4.96096193308453,3.01041465156473,8.17533335107893,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,161.474435072373,5.0799861344464,3.05993035318238,8.43360996740619,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,162.262574195564,5.20095943325937,3.10988750352193,8.69805708270015,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,163.050713318754,5.32389210168745,3.16028389476462,8.96875978685487,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,163.838852441945,5.44879429734706,3.21111734109937,9.24580329557103,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,164.626991565136,5.57567147742882,3.26238383151944,9.52926265875162,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,165.415130688326,5.70452685049203,3.31407857470311,9.8192079199268,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,166.203269811517,5.83530679956722,3.36617436236614,10.115579818373,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,166.991408934708,5.96771895846467,3.41855064256036,10.4177686075013,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,167.779548057898,6.10136125212447,3.4710472532791,10.7248926368715,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,168.567687181089,6.23594980369218,3.52355434394935,11.036319056905,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,169.35582630428,6.37110129724724,3.57592656456518,11.3511647979609,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,170.14396542747,6.50550600576867,3.62766685066476,11.6663437226428,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,170.932104550661,6.63785375666742,3.67829048575929,11.9786902816645,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,171.720243673852,6.76726019976074,3.72748553084593,12.2859794443985,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,172.508382797042,6.8926920781111,3.77489032721879,12.5855852661708,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,173.296521920233,7.01323085391363,3.82019296849714,12.8751106072099,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,174.084661043424,7.12874224740044,3.86337880644938,13.1540210204178,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,174.872800166614,7.23918060460027,3.9044643653669,13.4220038709704,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,175.660939289805,7.34400611418299,3.94328134172544,13.6775495155406,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,176.449078412996,7.44298222306058,3.97977396173038,13.9198821102666,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,177.237217536186,7.53629223937456,4.01403911908372,14.1492643774289,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,178.025356659377,7.62478440920872,4.04641302485176,14.3676231096163,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,178.813495782568,7.70953238571214,4.07730747743378,14.5774852486115,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,179.601634905758,7.79155150088989,4.1071064320604,14.7812762574463,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,180.389774028949,7.87246832090575,4.13640918197758,14.9829851779882,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,181.17791315214,7.95347627322168,4.16565098747332,15.1855700390947,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,181.966052275331,8.03462293977239,4.19484988178806,15.3891480275809,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,182.754191398521,8.11590745832421,4.22400631316547,15.5937157732895,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,183.542330521712,8.19732897821943,4.25312072100736,15.7992699443623,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,184.330469644903,8.27888666014825,4.28219353613117,16.0058072465133,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,185.118608768093,8.36057967592702,4.31122518101782,16.2133244223216,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,185.906747891284,8.44240720828205,4.34021607005012,16.4218182505438,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,186.694887014475,8.52436845063751,4.3691666097418,16.6312855454414,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,187.483026137665,8.60646260690955,4.39807719895835,16.8417231561273,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,188.271165260856,8.68868889130532,4.42694822912963,17.0531279659295,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,189.059304384047,8.77104652812579,4.4557800844543,17.265496891768,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,189.847443507237,8.85353475157441,4.48457314209721,17.4788268835501,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,190.635582630428,8.93615280557021,4.5133277723796,17.6931149235806,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,191.423721753619,9.01889994356451,4.5420443389622,17.9083580259838,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,192.211860876809,9.10177542836285,4.57072319902217,18.1245532361426,116.597938144329,163.20618556701,5,107,494
sbp,Stroke,193.0,9.18477853195118,4.59936470342384,18.3416976301514,116.597938144329,163.20618556701,5,107,494
sodium,StomachCancer,1.143213766,1.0,1.0,1.0,1.230492883,5.625862,3,124,414
sodium,StomachCancer,1.20605019260606,1.07496082788791,1.03574730900261,1.11565897535973,1.230492883,5.625862,3,124,414
sodium,StomachCancer,1.26888661921212,1.1468936004561,1.06886421175518,1.23061930252787,1.230492883,5.625862,3,124,414
sodium,StomachCancer,1.33172304581818,1.2158208303601,1.09960949595412,1.34431386503705,1.230492883,5.625862,3,124,414
sodium,StomachCancer,1.39455947242424,1.28175698698948,1.12819256849473,1.4562238926005,1.230492883,5.625862,3,124,414
sodium,StomachCancer,1.4573958990303,1.34471117162521,1.15478563320393,1.56587342542242,1.230492883,5.625862,3,124,414
sodium,StomachCancer,1.52023232563636,1.40468879708568,1.17953217851521,1.6728247457749,1.230492883,5.625862,3,124,414
sodium,StomachCancer,1.58306875224242,1.46169267431158,1.20255306612372,1.7766745886924,1.230492883,5.625862,3,124,414
sodium,StomachCancer,1.64590517884848,1.51572373207865,1.22395100554354,1.87705097800559,1.230492883,5.625862,3,124,414
sodium,StomachCancer,1.70874160545455,1.56678150225626,1.24381391051992,1.97361056589747,1.230492883,5.625862,3,124,414
sodium,StomachCancer,1.77157803206061,1.61486445084019,1.26221746107392,2.06603638042579,1.230492883,5.625862,3,124,414
sodium,StomachCancer,1.83441445866667,1.65997020479482,1.27922708856693,2.15403590608251,1.230492883,5.625862,3,124,414
sodium,StomachCancer,1.89725088527273,1.7020957066713,1.29489953332894,2.23733943838941,1.230492883,5.625862,3,124,414
sodium,StomachCancer,1.96008731187879,1.74123731782472,1.30928407991965,2.31569866577121,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.02292373848485,1.77739088398539,1.32242354521136,2.3888854413655,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.08576016509091,1.81055177233638,1.33435507396012,2.45669071469982,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.14859659169697,1.8407148861661,1.34511078214577,2.51892359880459,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.21143301830303,1.86787466103616,1.35471827808438,2.57541055271983,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.27426944490909,1.89203357050166,1.36320406859509,2.62601257902244,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.33710587151515,1.91324365337441,1.37060828008484,2.67071294575199,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.39994229812121,1.93163592431007,1.37699473341897,2.7096816375041,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.46277872472727,1.9475014445124,1.38247873845972,2.74345042051319,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.52561515133333,1.96119207289111,1.38719254726847,2.77270401599594,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.58845157793939,1.97301081148644,1.3912482595355,2.79804243100515,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.65128800454545,1.9830438730557,1.39468140864008,2.81961384019466,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.71412443115152,1.99149149994872,1.39756512959444,2.83782008464887,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.77696085775758,1.99850792451338,1.39995551145092,2.85297203494942,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.83979728436364,2.00418420550445,1.40188617291527,2.86524998048916,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.9026337109697,2.00875488118777,1.40343874497653,2.87514947634081,1.230492883,5.625862,3,124,414
sodium,StomachCancer,2.96547013757576,2.01237052290075,1.40466562394087,2.88298870024194,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.02830656418182,2.01520450087882,1.40562647254555,2.88913823101793,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.09114299078788,2.01740342844743,1.40637153139992,2.89391281197237,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.15397941739394,2.01911564210969,1.40695138875286,2.8976324333606,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.216815844,2.02040106076755,1.40738654183232,2.90042594910431,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.27965227060606,2.02132510826723,1.4076992719216,2.90243468531046,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.34248869721212,2.02197311797221,1.40791853729664,2.90384363974097,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.40532512381818,2.02245184740975,1.40808050054165,2.90488468061142,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.46816155042424,2.02284040228746,1.40821194153374,2.90572972181293,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.5309979770303,2.02317614060234,1.40832550519811,2.9064599631225,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.59383440363636,2.02346736613489,1.40842400454356,2.90709343820065,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.65667083024242,2.02372469698226,1.40851103384199,2.90765322441585,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.71950725684848,2.02394922525421,1.40858696466118,2.90814168324527,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.78234368345455,2.02414176163706,1.40865207303615,2.90856056625277,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.84518011006061,2.0243061916502,1.4087076744009,2.90891831713494,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.90801653666667,2.02444593400955,1.40875492590716,2.90922236675672,1.230492883,5.625862,3,124,414
sodium,StomachCancer,3.97085296327273,2.02456452331039,1.40879502355055,2.90948040029044,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.03368938987879,2.02466818717804,1.40883007358858,2.90970596455901,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.09652581648485,2.0247584729893,1.40886059958833,2.90990242408644,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.15936224309091,2.02483539397336,1.40888660633362,2.91006980565786,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.22219866969697,2.02489896124161,1.40890809784587,2.9102081317485,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.28503509630303,2.0249491837944,1.40892507738654,2.91031742053707,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.34787152290909,2.02498611730673,1.40893756395089,2.91039779206848,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.41070794951515,2.02501177110219,1.40894623697445,2.91045361809415,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.47354437612121,2.02502939851751,1.4089521964103,2.91049197787404,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.53638080272727,2.0250397245025,1.40895568738307,2.91051444877573,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.59921722933333,2.02504488022561,1.40895743040842,2.91052566842933,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.66205365593939,2.02504840660602,1.40895862259108,2.91053334238883,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.72489008254545,2.02505069323536,1.40895939564376,2.91053831845829,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.78772650915151,2.02505174029957,1.40895974963006,2.91054059703767,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.85056293575758,2.02505181354346,1.40895977439199,2.91054075642813,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.91339936236364,2.0250518129066,1.40895977417668,2.91054075504221,1.230492883,5.625862,3,124,414
sodium,StomachCancer,4.9762357889697,2.02505181226973,1.40895977396137,2.9105407536563,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.03907221557576,2.02505181163287,1.40895977374606,2.91054075227038,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.10190864218182,2.02505181099601,1.40895977353076,2.91054075088446,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.16474506878788,2.02505181035915,1.40895977331545,2.91054074949855,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.22758149539394,2.02505180972228,1.40895977310014,2.91054074811263,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.290417922,2.02505180908542,1.40895977288483,2.91054074672672,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.35325434860606,2.02505180844856,1.40895977266953,2.9105407453408,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.41609077521212,2.02505180781169,1.40895977245422,2.91054074395489,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.47892720181818,2.02505180717483,1.40895977223891,2.91054074256897,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.54176362842424,2.02505180653797,1.4089597720236,2.91054074118306,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.6046000550303,2.02505180590111,1.4089597718083,2.91054073979714,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.66743648163636,2.02505180526424,1.40895977159299,2.91054073841123,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.73027290824242,2.02505180462738,1.40895977137768,2.91054073702531,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.79310933484848,2.02505180399052,1.40895977116238,2.9105407356394,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.85594576145454,2.02505180335366,1.40895977094707,2.91054073425348,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.91878218806061,2.02505180271679,1.40895977073176,2.91054073286757,1.230492883,5.625862,3,124,414
sodium,StomachCancer,5.98161861466667,2.02505180207993,1.40895977051645,2.91054073148165,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.04445504127273,2.02505180144307,1.40895977030115,2.91054073009574,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.10729146787879,2.02505180080621,1.40895977008584,2.91054072870982,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.17012789448485,2.02505180016934,1.40895976987053,2.91054072732391,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.23296432109091,2.02505179953248,1.40895976965522,2.91054072593799,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.29580074769697,2.02505179889562,1.40895976943992,2.91054072455208,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.35863717430303,2.02505179825876,1.40895976922461,2.91054072316616,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.42147360090909,2.02505179762189,1.4089597690093,2.91054072178025,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.48431002751515,2.02505179698503,1.40895976879399,2.91054072039433,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.54714645412121,2.02505179634817,1.40895976857869,2.91054071900842,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.60998288072727,2.02505179571131,1.40895976836338,2.9105407176225,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.67281930733333,2.02505179507444,1.40895976814807,2.91054071623659,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.73565573393939,2.02505179443758,1.40895976793277,2.91054071485067,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.79849216054545,2.02505179380072,1.40895976771746,2.91054071346476,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.86132858715151,2.02505179316386,1.40895976750215,2.91054071207884,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.92416501375757,2.02505179252699,1.40895976728684,2.91054071069293,1.230492883,5.625862,3,124,414
sodium,StomachCancer,6.98700144036364,2.02505179189013,1.40895976707154,2.91054070930701,1.230492883,5.625862,3,124,414
sodium,StomachCancer,7.0498378669697,2.02505179125327,1.40895976685623,2.9105407079211,1.230492883,5.625862,3,124,414
sodium,StomachCancer,7.11267429357576,2.02505179061641,1.40895976664092,2.91054070653518,1.230492883,5.625862,3,124,414
sodium,StomachCancer,7.17551072018182,2.02505178997954,1.40895976642561,2.91054070514927,1.230492883,5.625862,3,124,414
sodium,StomachCancer,7.23834714678788,2.02505178934268,1.40895976621031,2.91054070376335,1.230492883,5.625862,3,124,414
sodium,StomachCancer,7.30118357339394,2.02505178870582,1.408959765995,2.91054070237744,1.230492883,5.625862,3,124,414
sodium,StomachCancer,7.36402,2.02505178806896,1.40895976577969,2.91054070099152,1.230492883,5.625862,3,124,414
